peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_29,39.28998224778097,389.2622855073529,38.90060882610326,40.48014251781473,215.0,293.506676558826,288.47986721457715,3.8411675059225097,84.93266699154816,86.2
peak_30,40.91359594949368,296.9148930790851,40.79604925615702,41.03848931116389,33.0,185.34451000670748,178.98584767914298,4.015741692727347,17.572603931780083,34.5
peak_31,42.22864958119765,348.6772821772037,41.91274284285535,42.79434304288036,120.0,229.82953467744485,219.0939831382024,4.067450755116551,58.626934848046545,61.1
peak_32,44.40326340792599,404.30762658051594,42.79434304288036,44.506116764595575,233.0,266.2164953084308,260.83435519418197,4.025387670700208,28.6301816046521,68.4
peak_33,44.60162345293161,375.52849995835936,44.506116764595575,44.68978347293412,25.0,235.29886236909414,224.58793086455452,2.4274490796885253,13.91509379660642,31.3
peak_34,46.01218377297162,464.41721906827485,45.681583697962246,46.40155719464933,98.0,313.88500193477506,304.75028752307117,3.804281080125732,84.02611383438212,76.8
peak_35,47.30519739967496,171.957442157102,47.12887735966996,47.48151743967996,48.0,12.977,12.977,0.0,0.002,3.3
peak_36,47.99578422302788,492.7295237863618,46.6072639079885,48.68637104638079,283.0,327.9424277806215,325.66204278180913,4.453462368367512,57.06738244810067,92.5
peak_37,51.39729166145768,446.64919557080293,51.28709163645456,51.50014501812726,29.0,265.1732402183795,260.3956269492734,4.479721191480967,21.98828864421923,48.7
peak_38,52.286238529816224,196.75108561345527,52.10991848981122,52.462558569821226,48.0,12.022,12.022,0.0,0.001,3.3
peak_39,53.1972254031754,436.9898536986717,51.889518439804974,54.2037189648706,315.0,246.06937180845225,236.23782649933167,3.95968800537798,69.73360239182284,85.2
peak_40,54.44615901987749,487.2189145276201,54.2037189648706,54.62982572821603,58.0,288.9006236266028,286.52752381334415,4.132044284409599,43.582925211680106,59.6
peak_41,55.34245255656957,577.0770518432535,55.15878584823103,55.52611926490811,50.0,379.36356200995743,379.3830614358722,4.414949255496336,57.63735275326695,76.9
peak_42,56.56199949993749,445.1154811215839,56.48118614826853,56.6354661832729,21.0,250.06801502848543,245.69957633192095,6.725926356582666,15.184494093192491,54.8
peak_43,56.96606625828228,196.38752403310136,56.78974621827728,57.142386298287285,48.0,1.804,1.804,0.0,0.0,3.1
peak_44,57.97255981997749,546.964268003324,57.78889311163895,58.14887985998249,49.0,352.89848714277656,352.0162725578796,4.278825319980184,53.098742578790656,71.2
